local_name,geo_lat,geo_lng,country,province,gmt,full_text
gander,48.94999534,-54.5499884,Canada,Newfoundland and Labrador,0,gander - Newfoundland and Labrador - Canada
cartwright,53.70140663,-57.0121411,Canada,Newfoundland and Labrador,0,cartwright - Newfoundland and Labrador - Canada
rigolet,54.17660138,-58.4473216,Canada,Newfoundland and Labrador,0,rigolet - Newfoundland and Labrador - Canada
port burwell,60.26646222,-64.7410976,Canada,Newfoundland and Labrador,0,port burwell - Newfoundland and Labrador - Canada
labrador city,52.94143129,-66.9158744,Canada,Newfoundland and Labrador,0,labrador city - Newfoundland and Labrador - Canada
st. john?s,47.58498822,-52.6810069,Canada,Newfoundland and Labrador,0,st. john?s - Newfoundland and Labrador - Canada
nain,56.54735147,-61.6860454,Canada,Newfoundland and Labrador,0,nain - Newfoundland and Labrador - Canada
lutselke,62.40005292,-110.733329,Canada,Northwest Territories,0,lutselke - Northwest Territories - Canada
hay river,60.84999249,-115.700002,Canada,Northwest Territories,0,hay river - Northwest Territories - Canada
d?line,65.18334556,-123.416663,Canada,Northwest Territories,0,d?line - Northwest Territories - Canada
paulatuk,69.38332176,-123.983321,Canada,Northwest Territories,0,paulatuk - Northwest Territories - Canada
tsiigehtchic,67.43328575,-133.749986,Canada,Northwest Territories,0,tsiigehtchic - Northwest Territories - Canada
norman wells,65.28372703,-126.849968,Canada,Northwest Territories,0,norman wells - Northwest Territories - Canada
fort mcpherson,67.49152508,-134.89498,Canada,Northwest Territories,0,fort mcpherson - Northwest Territories - Canada
holman,70.73336855,-117.74998,Canada,Northwest Territories,0,holman - Northwest Territories - Canada
fort resolution,61.16658815,-113.682994,Canada,Northwest Territories,0,fort resolution - Northwest Territories - Canada
fort simpson,61.84998313,-121.333276,Canada,Northwest Territories,0,fort simpson - Northwest Territories - Canada
inuvik,68.34997398,-133.699989,Canada,Northwest Territories,0,inuvik - Northwest Territories - Canada
tuktoyaktuk,69.45477459,-133.049201,Canada,Northwest Territories,0,tuktoyaktuk - Northwest Territories - Canada
yellowknife,62.44201418,-114.396981,Canada,Northwest Territories,0,yellowknife - Northwest Territories - Canada
fort good hope,66.26661277,-128.633321,Canada,Northwest Territories,0,fort good hope - Northwest Territories - Canada
new glasgow,45.58327578,-62.6333193,Canada,Nova Scotia,0,new glasgow - Nova Scotia - Canada
amherst,45.81656903,-64.2165818,Canada,Nova Scotia,0,amherst - Nova Scotia - Canada
baddeck,46.09998842,-60.7539766,Canada,Nova Scotia,0,baddeck - Nova Scotia - Canada
shelburne,43.76560895,-65.3193569,Canada,Nova Scotia,0,shelburne - Nova Scotia - Canada
antigonish,45.62691652,-61.9981901,Canada,Nova Scotia,0,antigonish - Nova Scotia - Canada
digby,44.62258506,-65.7604928,Canada,Nova Scotia,0,digby - Nova Scotia - Canada
yarmouth,43.83079447,-66.1125812,Canada,Nova Scotia,0,yarmouth - Nova Scotia - Canada
sydney,46.06611452,-60.1799807,Canada,Nova Scotia,0,sydney - Nova Scotia - Canada
halifax,44.65002525,-63.6000045,Canada,Nova Scotia,0,halifax - Nova Scotia - Canada
hall beach,68.76746684,-81.236083,Canada,Nunavut,0,hall beach - Nunavut - Canada
coral harbour,64.15377016,-83.1765873,Canada,Nunavut,0,coral harbour - Nunavut - Canada
baker lake,64.31699017,-96.0166563,Canada,Nunavut,0,baker lake - Nunavut - Canada
pangnirtung,66.13331341,-65.7500283,Canada,Nunavut,0,pangnirtung - Nunavut - Canada
pond inlet,72.68498069,-78.0000557,Canada,Nunavut,0,pond inlet - Nunavut - Canada
cape dorset,64.31251972,-76.5385786,Canada,Nunavut,0,cape dorset - Nunavut - Canada
kimmirut,62.85002545,-69.883316,Canada,Nunavut,0,kimmirut - Nunavut - Canada
gjoa haven,68.63329002,-95.9166624,Canada,Nunavut,0,gjoa haven - Nunavut - Canada
grise fiord,76.44165061,-82.9499862,Canada,Nunavut,0,grise fiord - Nunavut - Canada
alert,82.48332318,-62.2499835,Canada,Nunavut,0,alert - Nunavut - Canada
ennadai,61.13328269,-100.883336,Canada,Nunavut,0,ennadai - Nunavut - Canada
rankin inlet,62.81666831,-92.0953194,Canada,Nunavut,0,rankin inlet - Nunavut - Canada
iqaluit,63.75045938,-68.5001917,Canada,Nunavut,0,iqaluit - Nunavut - Canada
cambridge bay,69.11695559,-105.033315,Canada,Nunavut,0,cambridge bay - Nunavut - Canada
kugluktuk,67.79866282,-115.12535,Canada,Nunavut,0,kugluktuk - Nunavut - Canada
chesterfield inlet,63.33829022,-90.7000816,Canada,Nunavut,0,chesterfield inlet - Nunavut - Canada
arviat,61.10859211,-94.0586067,Canada,Nunavut,0,arviat - Nunavut - Canada
taloyoak,69.5333126,-93.5333195,Canada,Nunavut,0,taloyoak - Nunavut - Canada
igloolik,69.25653506,-81.7935921,Canada,Nunavut,0,igloolik - Nunavut - Canada
arctic bay,73.03330568,-85.1666209,Canada,Nunavut,0,arctic bay - Nunavut - Canada
resolute,74.68333417,-94.9000061,Canada,Nunavut,0,resolute - Nunavut - Canada
repulse bay,66.52946689,-86.282935,Canada,Nunavut,0,repulse bay - Nunavut - Canada
owen sound,44.56664532,-80.8499851,Canada,Ontario,0,owen sound - Ontario - Canada
orillia,44.59997662,-79.4166618,Canada,Ontario,0,orillia - Ontario - Canada
kapuskasing,49.4166852,-82.4333252,Canada,Ontario,0,kapuskasing - Ontario - Canada
thessalon,46.24997927,-83.5500012,Canada,Ontario,0,thessalon - Ontario - Canada
geraldton,49.71664105,-86.9666402,Canada,Ontario,0,geraldton - Ontario - Canada
sarnia,42.96663963,-82.3999681,Canada,Ontario,0,sarnia - Ontario - Canada
oshawa,43.87999473,-78.849978,Canada,Ontario,0,oshawa - Ontario - Canada
kitchener,43.44999514,-80.5000065,Canada,Ontario,0,kitchener - Ontario - Canada
new liskeard,47.50000633,-79.6666465,Canada,Ontario,0,new liskeard - Ontario - Canada
brockville,44.5892796,-75.6953127,Canada,Ontario,0,brockville - Ontario - Canada
big beaver house,52.94998374,-89.8832839,Canada,Ontario,0,big beaver house - Ontario - Canada
orangeville,43.91707257,-80.0833394,Canada,Ontario,0,orangeville - Ontario - Canada
little current,45.96702496,-81.9333299,Canada,Ontario,0,little current - Ontario - Canada
chapleau,47.83370689,-83.4000104,Canada,Ontario,0,chapleau - Ontario - Canada
wawa,48.00041506,-84.7833368,Canada,Ontario,0,wawa - Ontario - Canada
hearst,49.70049217,-83.6665832,Canada,Ontario,0,hearst - Ontario - Canada
marathon,48.75039512,-86.366651,Canada,Ontario,0,marathon - Ontario - Canada
sioux lookout,50.26296429,-91.9166482,Canada,Ontario,0,sioux lookout - Ontario - Canada
red lake,51.03369244,-93.8333012,Canada,Ontario,0,red lake - Ontario - Canada
deer lake,52.61703249,-94.0665944,Canada,Ontario,0,deer lake - Ontario - Canada
cat lake,51.71703575,-91.7999886,Canada,Ontario,0,cat lake - Ontario - Canada
cornwall,45.01705711,-74.7333301,Canada,Ontario,0,cornwall - Ontario - Canada
barrie,44.38376243,-79.7000037,Canada,Ontario,0,barrie - Ontario - Canada
parry sound,45.33370445,-80.0330066,Canada,Ontario,0,parry sound - Ontario - Canada
wiarton,44.73368939,-81.1333012,Canada,Ontario,0,wiarton - Ontario - Canada
cobalt,47.38370852,-79.6833122,Canada,Ontario,0,cobalt - Ontario - Canada
nipigon,49.01704551,-88.2499727,Canada,Ontario,0,nipigon - Ontario - Canada
atikokan,48.75039512,-91.6165889,Canada,Ontario,0,atikokan - Ontario - Canada
dryden,49.78332949,-92.8333364,Canada,Ontario,0,dryden - Ontario - Canada
attawapiskat,52.91662661,-82.4333252,Canada,Ontario,0,attawapiskat - Ontario - Canada
hamilton,43.24998151,-79.8299957,Canada,Ontario,0,hamilton - Ontario - Canada
windsor,42.33329327,-83.0333402,Canada,Ontario,0,windsor - Ontario - Canada
lansdowne house,52.21664349,-87.8833284,Canada,Ontario,0,lansdowne house - Ontario - Canada
moosonee,51.28060244,-80.6579814,Canada,Ontario,0,moosonee - Ontario - Canada
sudbury,46.49998985,-80.9666447,Canada,Ontario,0,sudbury - Ontario - Canada
kenora,49.76668968,-94.4666475,Canada,Ontario,0,kenora - Ontario - Canada
timmins,48.46658815,-81.3333148,Canada,Ontario,0,timmins - Ontario - Canada
north bay,46.30000205,-79.4499931,Canada,Ontario,0,north bay - Ontario - Canada
ottawa,45.4166968,-75.7000153,Canada,Ontario,0,ottawa - Ontario - Canada
fort severn,55.98333864,-87.6499835,Canada,Ontario,0,fort severn - Ontario - Canada
thunder bay,48.44615013,-89.2749748,Canada,Ontario,0,thunder bay - Ontario - Canada
toronto,43.69997988,-79.4200207,Canada,Ontario,0,toronto - Ontario - Canada
charlottetown,46.24928164,-63.1313251,Canada,Prince Edward Island,0,charlottetown - Prince Edward Island - Canada
port-menier,49.82257774,-64.347995,Canada,Qu?bec,0,port-menier - Qu?bec - Canada
riviere-du-loup,47.83329348,-69.5333116,Canada,Qu?bec,0,riviere-du-loup - Qu?bec - Canada
drummondville,45.88333498,-72.4833641,Canada,Qu?bec,0,drummondville - Qu?bec - Canada
sherbrooke,45.40000531,-71.8999888,Canada,Qu?bec,0,sherbrooke - Qu?bec - Canada
cap-chat,49.09996035,-66.6833046,Canada,Qu?bec,0,cap-chat - Qu?bec - Canada
baie-comeau,49.22266604,-68.157995,Canada,Qu?bec,0,baie-comeau - Qu?bec - Canada
natashquan,50.19134076,-61.8106563,Canada,Qu?bec,0,natashquan - Qu?bec - Canada
eastmain,52.23333498,-78.5166909,Canada,Qu?bec,0,eastmain - Qu?bec - Canada
schefferville,54.80000002,-66.8166557,Canada,Qu?bec,0,schefferville - Qu?bec - Canada
salluit,62.18259849,-75.6595009,Canada,Qu?bec,0,salluit - Qu?bec - Canada
amos,48.56663373,-78.1166636,Canada,Qu?bec,0,amos - Qu?bec - Canada
joliette,46.03332583,-73.4333061,Canada,Qu?bec,0,joliette - Qu?bec - Canada
st.-jerome,45.7666496,-73.9999898,Canada,Qu?bec,0,st.-jerome - Qu?bec - Canada
st-augustin,51.2423102,-58.6469993,Canada,Qu?bec,0,st-augustin - Qu?bec - Canada
rouyn-noranda,48.25001223,-79.0332485,Canada,Qu?bec,0,rouyn-noranda - Qu?bec - Canada
la sarre,48.8000045,-79.2000342,Canada,Qu?bec,0,la sarre - Qu?bec - Canada
rimouski,48.43374778,-68.5166811,Canada,Qu?bec,0,rimouski - Qu?bec - Canada
victoriaville,46.05040489,-71.9666772,Canada,Qu?bec,0,victoriaville - Qu?bec - Canada
chevery,50.48132306,-59.6097829,Canada,Qu?bec,0,chevery - Qu?bec - Canada
mistassini,50.41706341,-73.8665871,Canada,Qu?bec,0,mistassini - Qu?bec - Canada
kangirsuk,60.02482322,-69.9990971,Canada,Qu?bec,0,kangirsuk - Qu?bec - Canada
shawinigan,46.55037437,-72.733323,Canada,Qu?bec,0,shawinigan - Qu?bec - Canada
matagami,49.75038576,-77.6332823,Canada,Qu?bec,0,matagami - Qu?bec - Canada
mont-laurier,46.55037437,-75.5000275,Canada,Qu?bec,0,mont-laurier - Qu?bec - Canada
pembroke,45.85026206,-77.1166471,Canada,Qu?bec,0,pembroke - Qu?bec - Canada
radisson,53.78362795,-77.6165649,Canada,Qu?bec,0,radisson - Qu?bec - Canada
trois-rivi?res,46.34997316,-72.5499491,Canada,Qu?bec,0,trois-rivi?res - Qu?bec - Canada
sept-?les,50.31608767,-66.3600169,Canada,Qu?bec,0,sept-?les - Qu?bec - Canada
gaspe,48.83731488,-64.4933608,Canada,Qu?bec,0,gaspe - Qu?bec - Canada
mingan,50.3017589,-64.0172653,Canada,Qu?bec,0,mingan - Qu?bec - Canada
dolbeau,48.86658958,-72.2333276,Canada,Qu?bec,0,dolbeau - Qu?bec - Canada
val d'or,48.11663535,-77.7666333,Canada,Qu?bec,0,val d'or - Qu?bec - Canada
ivugivik,62.41664105,-77.8999843,Canada,Qu?bec,0,ivugivik - Qu?bec - Canada
inukjuak,58.47000856,-78.1359906,Canada,Qu?bec,0,inukjuak - Qu?bec - Canada
chicoutimi,48.43330853,-71.0667063,Canada,Qu?bec,0,chicoutimi - Qu?bec - Canada
kuujjuarapik,55.28149518,-77.7658323,Canada,Qu?bec,0,kuujjuarapik - Qu?bec - Canada
kuujjuaq,58.10000531,-68.3999957,Canada,Qu?bec,0,kuujjuaq - Qu?bec - Canada
qu?bec,46.83996909,-71.2456101,Canada,Qu?bec,0,qu?bec - Qu?bec - Canada
montr?al,45.49999921,-73.5832969,Canada,Qu?bec,0,montr?al - Qu?bec - Canada
melville,50.93331097,-102.799989,Canada,Saskatchewan,0,melville - Saskatchewan - Canada
weyburn,49.66656659,-103.850002,Canada,Saskatchewan,0,weyburn - Saskatchewan - Canada
la ronge,55.10000755,-105.300017,Canada,Saskatchewan,0,la ronge - Saskatchewan - Canada
stony rapids,59.26657493,-105.833266,Canada,Saskatchewan,0,stony rapids - Saskatchewan - Canada
yorkton,51.21706626,-102.466546,Canada,Saskatchewan,0,yorkton - Saskatchewan - Canada
swift current,50.28373822,-107.766611,Canada,Saskatchewan,0,swift current - Saskatchewan - Canada
biggar,52.05040041,-107.98329,Canada,Saskatchewan,0,biggar - Saskatchewan - Canada
kindersley,51.46697349,-109.133297,Canada,Saskatchewan,0,kindersley - Saskatchewan - Canada
meadow lake,54.13011843,-108.434735,Canada,Saskatchewan,0,meadow lake - Saskatchewan - Canada
hudson bay,52.8504291,-102.383296,Canada,Saskatchewan,0,hudson bay - Saskatchewan - Canada
north battleford,52.76663576,-108.283349,Canada,Saskatchewan,0,north battleford - Saskatchewan - Canada
prince albert,53.20002016,-105.749989,Canada,Saskatchewan,0,prince albert - Saskatchewan - Canada
uranium city,59.56655662,-108.616584,Canada,Saskatchewan,0,uranium city - Saskatchewan - Canada
moose jaw,50.39998435,-105.550002,Canada,Saskatchewan,0,moose jaw - Saskatchewan - Canada
regina,50.45003298,-104.617009,Canada,Saskatchewan,0,regina - Saskatchewan - Canada
saskatoon,52.17003135,-106.669985,Canada,Saskatchewan,0,saskatoon - Saskatchewan - Canada
burwash landing,61.35037539,-139.000001,Canada,Yukon,0,burwash landing - Yukon - Canada
watson lake,60.1166264,-128.80003,Canada,Yukon,0,watson lake - Yukon - Canada
dawson city,64.0666437,-139.416668,Canada,Yukon,0,dawson city - Yukon - Canada
whitehorse,60.71671897,-135.049984,Canada,Yukon,0,whitehorse - Yukon - Canada
mindelo,16.88376141,-25.0000092,Cape Verde,,-1,mindelo -  - Cape Verde
praia,14.91669802,-23.5166888,Cape Verde,,-1,praia -  - Cape Verde
ndele,8.409136575,20.65304398,Central African Republic,Bamingui-Bangoran,1,ndele - Bamingui-Bangoran - Central African Republic
bossembele,5.267002786,17.65002315,Central African Republic,Bangui,1,bossembele - Bangui - Central African Republic
bangui,4.366644306,18.55828813,Central African Republic,Bangui,1,bangui - Bangui - Central African Republic
mobaye,4.320000059,21.17999753,Central African Republic,Basse-Kotto,1,mobaye - Basse-Kotto - Central African Republic
ouadda,8.06709027,22.40001745,Central African Republic,Haute-Kotto,1,ouadda - Haute-Kotto - Central African Republic
bria,6.533307921,21.9832987,Central African Republic,Haute-Kotto,1,bria - Haute-Kotto - Central African Republic
zemio,5.033657856,25.13328731,Central African Republic,Haut-Mbomou,1,zemio - Haut-Mbomou - Central African Republic
obo,5.399992085,26.50002559,Central African Republic,Haut-Mbomou,1,obo - Haut-Mbomou - Central African Republic
sibut,5.733770161,19.08332068,Central African Republic,K?mo,1,sibut - K?mo - Central African Republic
mbaiki,3.870421365,17.99997595,Central African Republic,Lobaye,1,mbaiki - Lobaye - Central African Republic
carnot,4.933689798,15.8666178,Central African Republic,Mamb?r?-Kad?,1,carnot - Mamb?r?-Kad? - Central African Republic
berberati,4.249958922,15.7800081,Central African Republic,Mamb?r?-Kad?,1,berberati - Mamb?r?-Kad? - Central African Republic
yakossi,5.617007262,23.31665401,Central African Republic,Mbomou,1,yakossi - Mbomou - Central African Republic
bangassou,4.733753681,22.81663285,Central African Republic,Mbomou,1,bangassou - Mbomou - Central African Republic
kaga bandoro,6.980386575,19.18000728,Central African Republic,Nana-Gr?bizi,1,kaga bandoro - Nana-Gr?bizi - Central African Republic
bouar,5.950010192,15.59996741,Central African Republic,Nana-Mamb?r,1,bouar - Nana-Mamb?r - Central African Republic
bambari,5.761959655,20.66720333,Central African Republic,Ouaka,1,bambari - Ouaka - Central African Republic
bossangoa,6.483724384,17.44998368,Central African Republic,Ouham,1,bossangoa - Ouham - Central African Republic
bozoum,6.316990376,16.38333044,Central African Republic,"Ouham-Pend?
Nola",1,"bozoum - Ouham-Pend?
Nola - Central African Republic"
birao,10.28369916,22.78330155,Central African Republic,Vakaga,1,birao - Vakaga - Central African Republic
ati,13.21706016,18.33328894,Chad,Batha,0,ati - Batha - Chad
oum hadjer,13.30041424,19.68333573,Chad,Batha,0,oum hadjer - Batha - Chad
zouar,20.458737,16.52776607,Chad,Bet,0,zouar - Bet - Chad
fada,17.18472495,21.59024776,Chad,Bet,0,fada - Bet - Chad
faya largeau,17.91666994,19.11670365,Chad,Bet,0,faya largeau - Bet - Chad
mongo,12.18373822,18.6999849,Chad,Gu?ra,0,mongo - Gu?ra - Chad
ndjamena,12.11309654,15.04914831,Chad,Hadjer-Lamis,0,ndjamena - Hadjer-Lamis - Chad
bol,13.45895754,14.71469844,Chad,Lac,0,bol - Lac - Chad
doba,8.650439676,16.8500203,Chad,Logone Oriental,0,doba - Logone Oriental - Chad
moundou,8.549980691,16.09001501,Chad,Logone Oriental,0,moundou - Logone Oriental - Chad
sarh,9.149969909,18.39002966,Chad,Mandoul,0,sarh - Mandoul - Chad
pala,9.350422789,14.96662105,Chad,Mayo-Kebbi Est,0,pala - Mayo-Kebbi Est - Chad
bongor,10.28594708,15.38716386,Chad,Mayo-Kebbi Est,0,bongor - Mayo-Kebbi Est - Chad
abeche,13.83999371,20.82998409,Chad,"Ouadda?
Am Timan",0,"abeche - Ouadda?
Am Timan - Chad"
lai,9.395001123,16.30500349,Chad,"Tandjil?
Kelo",0,"lai - Tandjil?
Kelo - Chad"
cochrane,-47.2662764,-72.5499491,Chile,Ais?n del General Carlos Ib??ez del Campo,-4,cochrane - Ais?n del General Carlos Ib??ez del Campo - Chile
puerto aisen,-45.3999304,-72.7000175,Chile,Ais?n del General Carlos Ib??ez del Campo,-4,puerto aisen - Ais?n del General Carlos Ib??ez del Campo - Chile
coihaique,-45.5699975,-72.0700043,Chile,Ais?n del General Carlos Ib??ez del Campo,-4,coihaique - Ais?n del General Carlos Ib??ez del Campo - Chile
chuquicamata,-22.3199955,-68.9299892,Chile,Antofagasta,-4,chuquicamata - Antofagasta - Chile
maria elena,-22.3500195,-69.6699957,Chile,Antofagasta,-4,maria elena - Antofagasta - Chile
toconao,-23.1828885,-68.0166341,Chile,Antofagasta,-4,toconao - Antofagasta - Chile
tocopilla,-22.0900353,-70.1899898,Chile,Antofagasta,-4,tocopilla - Antofagasta - Chile
calama,-22.4500134,-68.9199898,Chile,Antofagasta,-4,calama - Antofagasta - Chile
mejillones,-23.0999995,-70.4499998,Chile,Antofagasta,-4,mejillones - Antofagasta - Chile
taltal,-25.4000142,-70.4700244,Chile,Antofagasta,-4,taltal - Antofagasta - Chile
antofagasta,-23.6499918,-70.4000028,Chile,Antofagasta,-4,antofagasta - Antofagasta - Chile
arica,-18.5000219,-70.2899837,Chile,Arica y Parinacota,-4,arica - Arica y Parinacota - Chile
tierra amarilla,-27.4800423,-70.2799843,Chile,Atacama,-4,tierra amarilla - Atacama - Chile
huasco,-28.4695943,-71.2200045,Chile,Atacama,-4,huasco - Atacama - Chile
diego de almagro,-26.3696191,-70.0499984,Chile,Atacama,-4,diego de almagro - Atacama - Chile
caldera,-27.069628,-70.8300283,Chile,Atacama,-4,caldera - Atacama - Chile
vallenar,-28.5700016,-70.7600067,Chile,Atacama,-4,vallenar - Atacama - Chile
chanaral,-29.0300252,-71.4300175,Chile,Atacama,-4,chanaral - Atacama - Chile
copiapo,-27.3599979,-70.3399807,Chile,Atacama,-4,copiapo - Atacama - Chile
coronel,-37.0299503,-73.1600153,Chile,B?o-B?o,-4,coronel - B?o-B?o - Chile
talcahuano,-36.7166878,-73.1166587,Chile,B?o-B?o,-4,talcahuano - B?o-B?o - Chile
quirihue,-36.2800219,-72.530002,Chile,B?o-B?o,-4,quirihue - B?o-B?o - Chile
curanilahue,-37.4800003,-73.3400043,Chile,B?o-B?o,-4,curanilahue - B?o-B?o - Chile
lota,-37.0895849,-73.1600153,Chile,B?o-B?o,-4,lota - B?o-B?o - Chile
lebu,-37.6095532,-73.6499853,Chile,B?o-B?o,-4,lebu - B?o-B?o - Chile
chillan,-36.6000024,-72.1059969,Chile,B?o-B?o,-4,chillan - B?o-B?o - Chile
concepcion,-36.8300142,-73.050022,Chile,B?o-B?o,-4,concepcion - B?o-B?o - Chile
combarbala,-31.1800231,-70.9999921,Chile,Coquimbo,-4,combarbala - Coquimbo - Chile
coquimbo,-29.9529146,-71.3436145,Chile,Coquimbo,-4,coquimbo - Coquimbo - Chile
vicuna,-30.029499,-70.7399821,Chile,Coquimbo,-4,vicuna - Coquimbo - Chile
illapel,-31.6296081,-71.1700075,Chile,Coquimbo,-4,illapel - Coquimbo - Chile
ovalle,-30.5900333,-71.2000574,Chile,Coquimbo,-4,ovalle - Coquimbo - Chile
la serena,-29.8999979,-71.2499768,Chile,Coquimbo,-4,la serena - Coquimbo - Chile
nueva imperial,-38.7400268,-72.9600275,Chile,La Araucan?a,-4,nueva imperial - La Araucan?a - Chile
loncoche,-39.3700142,-72.6299959,Chile,La Araucan?a,-4,loncoche - La Araucan?a - Chile
villarica,-39.2800455,-72.2299945,Chile,La Araucan?a,-4,villarica - La Araucan?a - Chile
tolten,-39.2165905,-73.2123379,Chile,La Araucan?a,-4,tolten - La Araucan?a - Chile
lonquimay,-38.4333272,-71.2332853,Chile,La Araucan?a,-4,lonquimay - La Araucan?a - Chile
angol,-37.7900073,-72.7100169,Chile,La Araucan?a,-4,angol - La Araucan?a - Chile
collipulli,-37.959971,-72.4300081,Chile,La Araucan?a,-4,collipulli - La Araucan?a - Chile
victoria,-38.2395405,-72.3400136,Chile,La Araucan?a,-4,victoria - La Araucan?a - Chile
carahue,-38.709486,-73.1699888,Chile,La Araucan?a,-4,carahue - La Araucan?a - Chile
temuco,-38.7300016,-72.579999,Chile,La Araucan?a,-4,temuco - La Araucan?a - Chile
pichilemu,-34.3800345,-71.9999827,Chile,Libertador General Bernardo O'Higgins,-4,pichilemu - Libertador General Bernardo O'Higgins - Chile
rancagua,-34.1700215,-70.7399821,Chile,Libertador General Bernardo O'Higgins,-4,rancagua - Libertador General Bernardo O'Higgins - Chile
puerto varas,-41.3299979,-72.9899998,Chile,Los Lagos,-4,puerto varas - Los Lagos - Chile
calbuco,-41.752201,-73.141591,Chile,Los Lagos,-4,calbuco - Los Lagos - Chile
castro,-42.4807615,-73.7623341,Chile,Los Lagos,-4,castro - Los Lagos - Chile
chonchi,-42.6100231,-73.8099497,Chile,Los Lagos,-4,chonchi - Los Lagos - Chile
quellon,-43.0996056,-73.5999884,Chile,Los Lagos,-4,quellon - Los Lagos - Chile
osorno,-40.5699926,-73.1600153,Chile,Los Lagos,-4,osorno - Los Lagos - Chile
ancud,-41.8699649,-73.8299744,Chile,Los Lagos,-4,ancud - Los Lagos - Chile
puerto montt,-41.4699894,-72.9299776,Chile,Los Lagos,-4,puerto montt - Los Lagos - Chile
rio bueno,-40.3400325,-72.9600275,Chile,Los R?os,-4,rio bueno - Los R?os - Chile
los lagos,-39.8495198,-72.8299837,Chile,Los R?os,-4,los lagos - Los R?os - Chile
valdivia,-39.7950012,-73.245023,Chile,Los R?os,-4,valdivia - Los R?os - Chile
rio verde,-52.6499788,-71.4666044,Chile,Magallanes y Ant?rtica Chilena,-4,rio verde - Magallanes y Ant?rtica Chilena - Chile
puerto natales,-51.7183044,-72.5116827,Chile,Magallanes y Ant?rtica Chilena,-4,puerto natales - Magallanes y Ant?rtica Chilena - Chile
puerto williams,-54.9333019,-67.6167102,Chile,Magallanes y Ant?rtica Chilena,-4,puerto williams - Magallanes y Ant?rtica Chilena - Chile
punta arenas,-53.1649861,-70.9399957,Chile,Magallanes y Ant?rtica Chilena,-4,punta arenas - Magallanes y Ant?rtica Chilena - Chile
cauquenes,-35.9600414,-72.319989,Chile,Maule,-4,cauquenes - Maule - Chile
constitucion,-35.329589,-72.4199829,Chile,Maule,-4,constitucion - Maule - Chile
talca,-35.4550077,-71.6700028,Chile,Maule,-4,talca - Maule - Chile
curico,-34.9799979,-71.2400291,Chile,Maule,-4,curico - Maule - Chile
san bernardo,-33.5999788,-70.6999845,Chile,Regi?n Metropolitana de Santiago,-4,san bernardo - Regi?n Metropolitana de Santiago - Chile
villa o'higgins,-48.4679085,-72.5599744,Chile,Santa Cruz,-4,villa o'higgins - Santa Cruz - Chile
cuya,-19.1166768,-70.1333008,Chile,"Tarapac?
Lagunas",-4,"cuya - Tarapac?
Lagunas - Chile"
vina del mar,-33.0299877,-71.5399849,Chile,Valpara?so,-4,vina del mar - Valpara?so - Chile
la ligua,-32.4599967,-71.2400291,Chile,Valpara?so,-4,la ligua - Valpara?so - Chile
quillota,-32.879971,-71.260002,Chile,Valpara?so,-4,quillota - Valpara?so - Chile
los andes,-32.8295865,-70.5999906,Chile,Valpara?so,-4,los andes - Valpara?so - Chile
jieshou,33.25043683,115.3500028,China,Anhui,8,jieshou - Anhui - China
tongling,30.95044802,117.7800354,China,Anhui,8,tongling - Anhui - China
maanshan,31.73040041,118.4800443,China,Anhui,8,maanshan - Anhui - China
huaibei,33.95036826,116.7500207,China,Anhui,8,huaibei - Anhui - China
wuhu,31.3504236,118.3699735,China,Anhui,8,wuhu - Anhui - China
luan,31.75034751,116.4800114,China,Anhui,8,luan - Anhui - China
bengbu,32.94999005,117.330037,China,Anhui,8,bengbu - Anhui - China
anqing,30.49995872,117.0500024,China,Anhui,8,anqing - Anhui - China
xuanzhou,30.9525,118.7552778,China,Anhui,8,xuanzhou - Anhui - China
hefei,31.85003135,117.2800142,China,Anhui,8,hefei - Anhui - China
huainan,32.62998374,116.9799808,China,Anhui,8,huainan - Anhui - China
zhuozhou,39.54005292,115.789976,China,Beijing,8,zhuozhou - Beijing - China
changping,40.22476564,116.1943957,China,Beijing,8,changping - Beijing - China
beijing,39.92889223,116.3882857,China,Beijing,8,beijing - Beijing - China
fengjie,31.05044191,109.5166638,China,Chongqing,8,fengjie - Chongqing - China
wanzhou,30.81999086,108.4000394,China,Chongqing,8,wanzhou - Chongqing - China
chongqing,29.56497703,106.5949816,China,Chongqing,8,chongqing - Chongqing - China
sanming,26.2299868,117.5800476,China,Fujian,8,sanming - Fujian - China
shaowu,27.30038658,117.5000008,China,Fujian,8,shaowu - Fujian - China
longyan,25.18041262,117.0300036,China,Fujian,8,longyan - Fujian - China
zhangzhou,24.52037539,117.6700162,China,Fujian,8,zhangzhou - Fujian - China
putian,25.43034568,119.0200114,China,Fujian,8,putian - Fujian - China
fuan,27.07042645,119.6200264,China,Fujian,8,fuan - Fujian - China
changting,25.8669857,116.3166621,China,Fujian,8,changting - Fujian - China
nanping,26.63037579,118.1699857,China,Fujian,8,nanping - Fujian - China
ninde,26.68037274,119.5300577,China,Fujian,8,ninde - Fujian - China
xiamen,24.44999208,118.080017,China,Fujian,8,xiamen - Fujian - China
quanzhou,24.9000163,118.5799865,China,Fujian,8,quanzhou - Fujian - China
fuzhou,26.07999595,119.3000459,China,Fujian,8,fuzhou - Fujian - China
yumen,39.83003522,97.72999304,China,Gansu,8,yumen - Gansu - China
linxia,35.60000917,103.2000468,China,Gansu,8,linxia - Gansu - China
